month,day,number,amount
4,18,120305,3
4,18,311903,1
4,18,100101,4
4,18,220409,1
4,18,220607,1
4,18,210401,1
4,18,220305,2
4,18,220499,2
4,18,220599,2
4,18,120309,7
4,18,200803,1
4,18,220902,1
4,18,200606,1
4,18,151813,2
4,18,220999,2
4,18,150599,1
4,18,220206,1
4,18,110107,1
4,18,220399,6
4,18,220102,4
4,18,311810,1
4,18,120501,2
4,18,230705,1
4,18,220801,1
4,18,220302,12
4,18,100404,2
4,18,150501,5
4,18,201102,2
4,18,201301,1
4,18,200701,1
4,18,120303,6
4,18,130801,4
4,18,220101,2
4,18,210501,2
4,18,200903,1
4,18,230201,1
4,18,120306,4
4,18,130101,1
4,18,201107,1
4,18,220106,2
4,18,220109,1
4,18,120307,1
4,18,220104,2
4,18,220201,4
4,18,311813,1
4,18,220701,2
4,18,301608,2
4,18,343101,1
4,18,220906,3
4,18,200706,1
4,18,200608,1
4,18,200805,1
4,18,151804,4
4,18,220608,2
4,18,151799,2
4,18,201201,1
4,18,201299,1
4,18,220799,1
4,18,220699,1
4,18,231601,2
4,18,230399,2
4,18,301004,1
4,18,210402,1
4,18,201306,2
4,18,301801,1
4,18,220703,1
4,18,151801,3
4,18,220513,1
4,18,301802,2
4,18,130803,4
4,18,300202,1
4,18,220512,1
4,18,151806,1
4,18,220904,1
4,18,120201,4
4,18,201111,2
4,18,210303,1
4,18,220401,1
4,18,201002,1
4,18,301603,3
4,18,301804,2
4,18,220307,1
4,18,230601,2
4,18,151099,1
4,18,220304,1
4,18,200709,1
4,18,200602,1
4,18,151803,1
4,18,220103,1
4,18,151809,1
4,18,220403,1
4,18,201404,1
4,18,220199,2
4,18,201401,1
4,18,120205,2
4,18,200902,1
4,18,201003,1
4,18,230604,1
4,18,311806,1
4,18,120204,1
4,18,231602,1
4,18,220514,1
4,18,151807,1
4,18,220112,1
4,18,150503,1
4,18,310704,1
4,18,150502,1
4,18,310502,1
4,18,150506,1
4,18,130603,1
4,18,220606,1
4,19,120102,14
4,19,220110,1
4,19,120301,2
4,19,220206,3
4,19,150305,1
4,19,220109,3
4,19,120107,1
4,19,120105,5
4,19,300402,1
4,19,220205,8
4,19,220302,5
4,19,120101,19
4,19,120303,3
4,19,201103,2
4,19,100104,1
4,19,201107,1
4,19,220605,1
4,19,300202,1
4,19,200502,1
4,19,150101,1
4,19,151805,2
4,19,230502,1
4,19,120302,2
4,19,151803,2
4,19,230301,1
4,19,220511,2
4,19,300102,1
4,19,120104,32
4,19,220405,1
4,19,201301,1
4,19,200807,2
4,19,150302,1
4,19,151804,3
4,19,210199,1
4,19,150103,2
4,19,220409,1
4,19,120106,4
4,19,221202,4
4,19,151902,5
4,19,220901,1
4,19,220113,1
4,19,210501,1
4,19,220102,1
4,19,220298,1
4,19,151802,1
4,19,120313,3
4,19,110107,1
4,19,152101,11
4,19,210503,1
4,19,231001,2
4,19,301303,3
4,19,151003,1
4,19,151799,1
4,19,300602,2
4,19,100101,4
4,19,120501,1
4,19,120103,2
4,19,311406,1
4,19,220408,2
4,19,301603,2
4,19,231404,2
4,19,201106,1
4,19,201401,2
4,19,150504,4
4,19,230501,1
4,19,340701,1
4,19,301101,2
4,19,201302,1
4,19,220208,5
4,19,201303,1
4,19,100103,1
4,19,200803,1
4,19,200805,4
4,19,220106,1
4,19,201505,1
4,19,220399,1
4,19,150599,1
4,19,311301,1
4,19,311603,1
4,19,230901,1
4,19,120201,1
4,19,210303,1
4,19,201399,1
4,19,150104,1
4,19,150502,3
4,19,220799,3
4,19,201307,1
4,19,130101,2
4,19,210202,1
4,19,300206,1
4,19,201405,2
4,19,120109,2
4,19,300201,1
4,19,220802,1
4,19,120204,1
4,19,220301,2
4,19,220401,1
4,19,300801,1
4,19,120306,2
4,19,220513,2
4,19,200601,2
4,19,220512,1
4,19,220801,1
4,19,130801,1
4,19,231103,1
4,19,231602,1
4,19,220101,2
4,19,301301,1
4,19,130603,1
4,19,100404,1
4,19,210402,2
4,19,151899,1
4,19,300802,1
4,19,230704,1
4,19,220905,1
4,19,200599,1
4,19,301608,1
4,19,301007,1
4,19,201101,1
4,19,200302,1
4,19,220202,2
4,19,200201,1
4,19,220603,1
4,19,220607,1
4,19,150199,1
4,19,120309,1
4,19,200299,1
4,19,300604,1
4,19,300803,1
4,19,230103,1
4,19,231601,1
4,19,200501,1
4,19,200806,1
4,19,151299,1
4,19,231301,1
4,19,340601,1
4,19,120205,1
4,19,200801,1
4,20,230203,1
4,20,150104,1
4,20,151902,1
4,20,120101,24
4,20,120104,37
4,20,201404,1
4,20,311005,2
4,20,130101,2
4,20,301804,1
4,20,311805,1
4,20,120102,28
4,20,120204,6
4,20,120307,5
4,20,220205,6
4,20,301802,5
4,20,120105,8
4,20,150101,3
4,20,150501,2
4,20,220106,3
4,20,301702,1
4,20,340202,1
4,20,200601,3
4,20,151813,3
4,20,200805,1
4,20,120306,3
4,20,152101,12
4,20,220403,1
4,20,200501,2
4,20,301303,5
4,20,200902,1
4,20,220208,4
4,20,120106,8
4,20,301099,1
4,20,301701,2
4,20,201109,1
4,20,151804,8
4,20,200709,2
4,20,300801,4
4,20,340702,1
4,20,120313,7
4,20,220802,2
4,20,150504,4
4,20,230101,2
4,20,130801,4
4,20,110201,1
4,20,201401,6
4,20,210106,1
4,20,120305,2
4,20,151809,1
4,20,151810,1
4,20,201201,1
4,20,100402,6
4,20,151004,1
4,20,120302,4
4,20,200605,1
4,20,301301,4
4,20,220515,1
4,20,201502,1
4,20,220399,1
4,20,150503,2
4,20,120309,1
4,20,220801,1
4,20,150802,3
4,20,151701,4
4,20,231601,1
4,20,150502,2
4,20,220299,1
4,20,200807,2
4,20,301603,2
4,20,151503,3
4,20,201303,1
4,20,120301,1
4,20,150102,1
4,20,200505,2
4,20,210603,1
4,20,200608,1
4,20,100101,4
4,20,120303,2
4,20,220499,2
4,20,120109,1
4,20,322701,1
4,20,220699,1
4,20,201302,4
4,20,201102,1
4,20,220111,1
4,20,151806,2
4,20,311008,1
4,20,220302,3
4,20,151801,1
4,20,200809,1
4,20,220905,1
4,20,220109,1
4,20,201111,1
4,20,120103,3
4,20,120205,3
4,20,201001,2
4,20,130201,2
4,20,301501,1
4,20,220298,2
4,20,311604,1
4,20,301101,1
4,20,100504,1
4,20,200606,1
4,20,220599,1
4,20,100102,1
4,20,151805,2
4,20,100104,1
4,20,220199,1
4,20,201002,1
4,20,120314,1
4,20,151099,1
4,20,340703,2
4,20,150505,2
4,20,220799,1
4,20,230202,1
4,20,220701,1
4,20,210402,1
4,20,201301,1
4,20,151704,1
4,20,151703,2
4,20,342605,1
4,20,220102,1
4,20,150305,1
4,20,100404,1
4,20,200607,1
4,20,201405,1
4,20,201499,1
4,21,201405,1
4,21,201399,1
4,21,220605,2
4,21,220403,1
4,21,151701,3
4,21,120101,15
4,21,200902,4
4,21,152101,6
4,21,200201,1
4,21,120102,23
4,21,220401,1
4,21,301101,1
4,21,100101,5
4,21,200809,2
4,21,300604,4
4,21,130801,4
4,21,120204,6
4,21,200803,4
4,21,220208,3
4,21,120205,3
4,21,301603,2
4,21,201102,3
4,21,150505,1
4,21,130101,4
4,21,220199,1
4,21,220106,2
4,21,201002,1
4,21,210699,1
4,21,220201,2
4,21,100104,1
4,21,201404,1
4,21,220513,3
4,21,220102,2
4,21,311405,1
4,21,220302,2
4,21,120306,4
4,21,201105,1
4,21,220607,5
4,21,301804,1
4,21,230304,1
4,21,220202,2
4,21,311019,1
4,21,151399,2
4,21,120104,30
4,21,151804,2
4,21,120309,2
4,21,150501,3
4,21,220799,1
4,21,120302,8
4,21,301801,2
4,21,150502,4
4,21,201109,1
4,21,150103,1
4,21,220299,2
4,21,220409,1
4,21,301802,5
4,21,220514,1
4,21,120106,5
4,21,200607,1
4,21,230299,1
4,21,220601,1
4,21,110204,1
4,21,100402,2
4,21,201101,4
4,21,201111,3
4,21,200203,1
4,21,152104,2
4,21,150305,1
4,21,311602,1
4,21,120201,3
4,21,150102,1
4,21,120313,7
4,21,120303,4
4,21,301302,2
4,21,311809,1
4,21,201401,3
4,21,151805,2
4,21,150801,1
4,21,100404,3
4,21,120105,6
4,21,340703,1
4,21,221004,1
4,21,221099,2
4,21,220206,1
4,21,200705,1
4,21,200501,4
4,21,200706,1
4,21,120109,1
4,21,150104,1
4,21,301606,1
4,21,151799,1
4,21,221202,3
4,21,200601,1
4,21,150504,5
4,21,230701,1
4,21,220111,3
4,21,200199,1
4,21,150302,1
4,21,200302,1
4,21,300206,1
4,21,230202,2
4,21,150503,1
4,21,210501,1
4,21,300602,2
4,21,200806,1
4,21,151299,1
4,21,220702,1
4,21,300605,1
4,21,200709,1
4,21,231099,1
4,21,301601,1
4,21,200101,1
4,21,200906,1
4,21,201107,2
4,21,150101,2
4,21,220405,1
4,21,151801,1
4,21,220107,1
4,21,100102,1
4,21,220104,1
4,21,220999,1
4,21,120501,1
4,21,201499,1
4,21,100202,1
4,21,120307,1
4,21,210202,1
4,21,300703,1
4,21,230703,2
4,21,130201,1
4,21,201004,1
4,21,331905,1
4,21,151803,2
4,21,301303,1
4,21,210402,1
4,21,220502,1
4,21,230501,1
4,21,201403,1
4,21,220205,1
4,21,231102,1
4,21,120103,1
4,21,120107,1
4,22,220208,8
4,22,100402,3
4,22,220513,4
4,22,120106,7
4,22,152101,11
4,22,220111,11
4,22,120104,63
4,22,201107,3
4,22,210402,1
4,22,221004,8
4,22,300802,2
4,22,220302,9
4,22,201401,6
4,22,220606,1
4,22,120302,3
4,22,301804,2
4,22,151801,4
4,22,201102,6
4,22,220202,1
4,22,150506,1
4,22,201302,8
4,22,150501,3
4,22,230202,1
4,22,120313,13
4,22,200803,1
4,22,301603,14
4,22,200301,1
4,22,230703,3
4,22,200902,3
4,22,220599,4
4,22,201306,3
4,22,120101,28
4,22,120102,34
4,22,120105,15
4,22,130801,6
4,22,220605,2
4,22,100404,3
4,22,200601,2
4,22,220801,3
4,22,100101,14
4,22,300801,4
4,22,301609,2
4,22,120204,4
4,22,120305,1
4,22,150504,10
4,22,110104,2
4,22,300604,2
4,22,331902,3
4,22,220205,7
4,22,120306,5
4,22,151806,5
4,22,120307,9
4,22,331903,3
4,22,230101,1
4,22,201103,2
4,22,220299,3
4,22,120303,8
4,22,220102,1
4,22,100103,2
4,22,220402,2
4,22,110201,3
4,22,210301,1
4,22,201404,2
4,22,120309,10
4,22,221003,4
4,22,220512,5
4,22,220608,2
4,22,150101,2
4,22,150802,2
4,22,110107,4
4,22,220406,1
4,22,220307,2
4,22,221001,1
4,22,231404,2
4,22,301606,1
4,22,201002,2
4,22,300602,1
4,22,230399,1
4,22,220206,2
4,22,310801,1
4,22,301301,5
4,22,150302,2
4,22,200501,5
4,22,332103,1
4,22,332302,1
4,22,120103,1
4,22,130603,2
4,22,200805,1
4,22,151810,1
4,22,340202,1
4,22,151813,6
4,22,230304,2
4,22,100102,2
4,22,100502,1
4,22,220708,1
4,22,201004,1
4,22,342302,1
4,22,220710,1
4,22,220601,1
4,22,220802,2
4,22,220999,1
4,22,221005,2
4,22,230103,1
4,22,120205,4
4,22,301801,1
4,22,220901,1
4,22,301608,7
4,22,220401,1
4,22,100202,2
4,22,220113,1
4,22,231602,1
4,22,220107,1
4,22,100104,2
4,22,300701,2
4,22,200201,2
4,22,220399,2
4,22,151804,6
4,22,220301,3
4,22,221202,1
4,22,200199,1
4,22,220106,1
4,22,311604,1
4,22,201399,1
4,22,220499,1
4,22,130101,2
4,22,201106,1
4,22,200807,1
4,22,220405,2
4,22,201101,2
4,22,220409,3
4,22,150502,2
4,22,220602,1
4,22,301602,1
4,22,150503,3
4,22,151099,1
4,22,230599,1
4,22,220904,1
4,22,201108,1
4,22,301802,2
4,22,231103,1
4,22,220304,1
4,22,220603,2
4,22,200608,1
4,22,340303,1
4,22,220204,2
4,22,200303,1
4,22,200599,1
4,22,300302,1
4,22,200806,1
4,22,200707,1
4,22,151805,1
4,22,130201,1
4,22,220699,1
4,22,220506,1
4,22,120201,1
4,22,120501,1
4,22,150102,1
4,22,220199,1
4,22,151901,1
4,22,220403,1
4,22,110301,1
4,22,201111,1
4,22,221101,1
4,23,220603,4
4,23,342701,1
4,23,200501,1
4,23,220299,1
4,23,230599,1
4,23,151701,2
4,23,120102,12
4,23,200701,1
4,23,220302,6
4,23,150101,1
4,23,220601,3
4,23,301304,1
4,23,150501,3
4,23,312601,2
4,23,201101,1
4,23,120313,5
4,23,200709,1
4,23,120302,8
4,23,120201,5
4,23,152101,5
4,23,130801,6
4,23,120104,38
4,23,201004,1
4,23,230901,2
4,23,301101,1
4,23,220113,2
4,23,322701,1
4,23,220604,1
4,23,301301,4
4,23,230604,2
4,23,151602,2
4,23,220403,1
4,23,220111,2
4,23,220202,1
4,23,231103,1
4,23,120306,7
4,23,130803,2
4,23,120101,18
4,23,120204,1
4,23,151503,2
4,23,150504,4
4,23,100101,5
4,23,200806,1
4,23,220405,1
4,23,220399,3
4,23,311804,1
4,23,300704,2
4,23,300802,3
4,23,120107,2
4,23,220607,4
4,23,150103,2
4,23,151813,2
4,23,220199,2
4,23,221004,1
4,23,300604,4
4,23,150505,2
4,23,120105,3
4,23,220208,3
4,23,100104,1
4,23,150502,2
4,23,201299,1
4,23,200607,1
4,23,301609,2
4,23,220112,1
4,23,301701,2
4,23,151902,1
4,23,200902,1
4,23,120103,1
4,23,220108,1
4,23,151605,1
4,23,230704,1
4,23,301802,3
4,23,201401,5
4,23,120106,7
4,23,200711,1
4,23,220605,2
4,23,201002,2
4,23,201111,3
4,23,220205,6
4,23,231601,1
4,23,220513,2
4,23,220101,1
4,23,120309,3
4,23,220409,1
4,23,301603,2
4,23,130101,2
4,23,300206,1
4,23,110201,1
4,23,120307,2
4,23,220102,2
4,23,220599,1
4,23,220203,1
4,23,220512,1
4,23,220402,4
4,23,220501,1
4,23,300701,1
4,23,201302,1
4,23,220104,1
4,23,301606,2
4,23,150503,1
4,23,230502,1
4,23,120303,1
4,23,210501,1
4,23,120109,2
4,23,220802,1
4,23,201304,1
4,23,110107,1
4,23,220206,2
4,23,200906,1
4,23,201403,1
4,23,150506,1
4,23,300901,1
4,23,301804,1
4,23,151704,1
4,23,220201,1
4,23,221003,1
4,23,120305,7
4,23,120205,1
4,23,221202,1
4,23,300902,1
4,23,151905,1
4,23,210601,1
4,23,301005,1
4,23,301006,1
4,23,300605,1
4,23,210301,2
4,23,200603,1
4,23,151809,1
4,23,201001,1
4,23,300202,1
4,23,220606,3
4,23,220301,1
4,23,220701,1
4,23,221006,1
4,23,230501,1
4,23,151899,1
4,23,201107,2
4,23,301801,2
4,23,300804,1
4,23,100402,1
4,23,220401,1
4,23,220106,2
4,23,220103,1
4,23,220699,1
4,23,151801,1
4,23,220708,1
4,23,150802,1
4,23,201104,1
4,24,120303,1
4,24,201111,1
4,24,230604,2
4,24,300701,1
4,24,220302,7
4,24,120101,22
4,24,152101,8
4,24,120102,28
4,24,220208,6
4,24,120104,43
4,24,151809,1
4,24,150501,2
4,24,201003,1
4,24,301609,1
4,24,230701,1
4,24,120309,4
4,24,220111,1
4,24,120307,1
4,24,130101,5
4,24,100101,8
4,24,201499,3
4,24,120305,4
4,24,220403,2
4,24,220107,1
4,24,151901,1
4,24,151801,2
4,24,150505,1
4,24,120204,1
4,24,220106,3
4,24,220205,6
4,24,220301,1
4,24,120306,5
4,24,230602,1
4,24,332102,2
4,24,120205,3
4,24,151804,2
4,24,201302,2
4,24,120302,2
4,24,330104,1
4,24,120105,5
4,24,120201,2
4,24,220104,1
4,24,220604,1
4,24,220905,1
4,24,201401,7
4,24,200607,3
4,24,221002,1
4,24,201102,2
4,24,301301,6
4,24,301608,1
4,24,300203,1
4,24,301002,2
4,24,310908,1
4,24,151805,2
4,24,300202,1
4,24,120313,3
4,24,220503,1
4,24,220605,1
4,24,220599,4
4,24,301302,1
4,24,210505,1
4,24,231007,1
4,24,231201,1
4,24,120106,6
4,24,120103,3
4,24,130801,4
4,24,100103,2
4,24,200608,2
4,24,300801,2
4,24,340202,1
4,24,150502,1
4,24,200601,4
4,24,220202,1
4,24,210107,1
4,24,201306,1
4,24,220799,2
4,24,220203,1
4,24,151803,2
4,24,150801,1
4,24,301805,1
4,24,152104,1
4,24,150504,8
4,24,301603,4
4,24,120109,2
4,24,300499,1
4,24,201501,1
4,24,201404,3
4,24,230305,2
4,24,201107,1
4,24,120314,1
4,24,201403,1
4,24,201101,1
4,24,230304,1
4,24,200902,1
4,24,201103,2
4,24,220801,1
4,24,150503,1
4,24,230202,1
4,24,201301,1
4,24,100402,1
4,24,301801,1
4,24,221003,1
4,24,230901,2
4,24,200806,1
4,24,220512,2
4,24,150199,1
4,24,151701,1
4,24,311203,1
4,24,130201,1
4,24,200599,1
4,24,221202,1
4,24,100104,2
4,24,220608,1
4,24,151902,1
4,24,130803,1
4,24,201002,1
4,24,151802,2
4,24,201304,1
4,24,200803,1
4,24,230502,1
4,24,332003,1
4,24,332006,1
4,24,230704,1
4,24,300604,1
4,24,220513,1
4,24,120501,1
4,24,151813,1
4,24,231601,1
4,24,151806,1
4,24,300699,1
4,24,200501,1
4,24,231406,1
4,24,210504,1
4,24,100102,1
4,24,150101,1
4,24,151810,1
4,24,210501,1
4,24,100203,1
4,24,340903,1
4,25,120205,2
4,25,120101,16
4,25,230202,3
4,25,230701,1
4,25,151804,2
4,25,201504,1
4,25,201102,3
4,25,230203,1
4,25,220799,1
4,25,120102,22
4,25,100101,4
4,25,221004,3
4,25,221003,1
4,25,220106,2
4,25,120104,21
4,25,230599,4
4,25,151813,2
4,25,220599,1
4,25,120105,7
4,25,150504,6
4,25,220102,6
4,25,151902,2
4,25,201302,2
4,25,120204,1
4,25,100202,1
4,25,230309,1
4,25,220208,4
4,25,120313,9
4,25,220512,2
4,25,120106,5
4,25,151802,4
4,25,231602,1
4,25,311806,1
4,25,120309,3
4,25,220302,5
4,25,120109,4
4,25,220112,1
4,25,230406,1
4,25,130201,1
4,25,120201,2
4,25,151809,2
4,25,200601,2
4,25,200709,1
4,25,300801,2
4,25,120305,3
4,25,301302,1
4,25,230703,1
4,25,301608,3
4,25,201501,3
4,25,230304,1
4,25,230704,1
4,25,120103,3
4,25,151803,2
4,25,220702,1
4,25,200602,1
4,25,201104,2
4,25,151099,2
4,25,220206,1
4,25,201401,3
4,25,220205,7
4,25,230502,2
4,25,300604,2
4,25,311401,1
4,25,311407,1
4,25,201404,1
4,25,301303,1
4,25,201405,1
4,25,201107,1
4,25,220904,2
4,25,231102,2
4,25,200501,3
4,25,110201,1
4,25,150503,2
4,25,220204,1
4,25,200101,1
4,25,110203,1
4,25,151805,1
4,25,220101,2
4,25,220301,2
4,25,230399,2
4,25,230501,2
4,25,151604,2
4,25,220899,1
4,25,152101,6
4,25,220905,1
4,25,200505,1
4,25,301804,4
4,25,120302,3
4,25,231103,1
4,25,220299,2
4,25,201499,1
4,25,201502,1
4,25,150502,2
4,25,221099,1
4,25,151806,1
4,25,130801,2
4,25,100402,2
4,25,220601,1
4,25,220513,1
4,25,220801,4
4,25,151703,1
4,25,200604,1
4,25,221202,1
4,25,100404,1
4,25,120306,3
4,25,341502,2
4,25,230201,1
4,25,220111,2
4,25,220604,2
4,25,230901,1
4,25,300605,1
4,25,301301,2
4,25,220606,1
4,25,301603,3
4,25,220202,1
4,25,151801,1
4,25,221005,1
4,25,200809,3
4,25,220405,2
4,25,110104,1
4,25,130101,3
4,25,220399,2
4,25,150501,1
4,25,220605,1
4,25,301609,1
4,25,300602,1
4,25,201111,1
4,25,230102,1
4,25,220403,2
4,25,230604,1
4,25,151899,2
4,25,220305,1
4,25,201002,2
4,25,220603,1
4,25,230103,1
4,25,200903,2
4,25,200902,1
4,25,220901,1
4,25,341501,1
4,25,201301,1
4,25,230705,1
4,25,332099,1
4,25,332003,1
4,25,341506,1
4,25,220503,1
4,25,230101,1
4,25,220506,1
4,25,200801,1
4,26,120307,7
4,26,220302,2
4,26,120104,33
4,26,120101,29
4,26,150504,11
4,26,230103,2
4,26,300801,1
4,26,201404,3
4,26,120305,5
4,26,220106,2
4,26,151813,8
4,26,220405,3
4,26,220802,2
4,26,301802,3
4,26,201103,1
4,26,300503,1
4,26,201403,1
4,26,300604,5
4,26,201104,3
4,26,301609,3
4,26,220205,7
4,26,220511,2
4,26,120102,36
4,26,200806,2
4,26,220199,1
4,26,341701,1
4,26,151801,3
4,26,150503,4
4,26,201107,1
4,26,220102,1
4,26,200906,2
4,26,230602,1
4,26,152101,12
4,26,200902,3
4,26,220507,1
4,26,120201,5
4,26,130101,5
4,26,120313,8
4,26,220710,1
4,26,312603,2
4,26,300701,2
4,26,301009,1
4,26,221202,4
4,26,120106,2
4,26,120302,6
4,26,150101,3
4,26,230101,3
4,26,120301,1
4,26,230304,4
4,26,201401,3
4,26,151803,2
4,26,220111,3
4,26,220905,1
4,26,201302,4
4,26,201002,1
4,26,230302,1
4,26,120204,2
4,26,200603,1
4,26,100101,6
4,26,151701,3
4,26,300601,3
4,26,301303,1
4,26,120306,5
4,26,130201,5
4,26,221001,1
4,26,201303,1
4,26,220599,1
4,26,120105,5
4,26,301301,4
4,26,200401,1
4,26,201111,1
4,26,201199,1
4,26,200903,2
4,26,200805,6
4,26,200501,6
4,26,201101,2
4,26,221003,1
4,26,311604,1
4,26,301701,1
4,26,100102,1
4,26,120103,6
4,26,231601,1
4,26,230399,2
4,26,200599,1
4,26,301805,1
4,26,220204,1
4,26,200202,1
4,26,120501,1
4,26,301603,4
4,26,220901,1
4,26,301801,6
4,26,150501,1
4,26,100203,1
4,26,201501,3
4,26,120309,4
4,26,150105,1
4,26,230901,4
4,26,151704,2
4,26,201307,2
4,26,220605,1
4,26,221099,1
4,26,150801,1
4,26,220709,2
4,26,311004,1
4,26,130803,1
4,26,220299,1
4,26,220703,1
4,26,200809,2
4,26,201405,3
4,26,220202,2
4,26,201102,2
4,26,201301,1
4,26,220107,1
4,26,301804,3
4,26,220801,1
4,26,300602,1
4,26,343102,1
4,26,230501,2
4,26,151002,2
4,26,151799,1
4,26,200607,1
4,26,200102,1
4,26,200104,1
4,26,120303,1
4,26,311410,1
4,26,120205,1
4,26,220399,2
4,26,311402,1
4,26,150599,1
4,26,130801,4
4,26,301608,1
4,26,151206,1
4,26,300206,2
4,26,220403,1
4,26,231602,1
4,26,201505,1
4,26,311702,1
4,26,231102,1
4,26,220601,2
4,26,151902,2
4,26,200201,1
4,26,220109,2
4,26,311203,1
4,26,220699,1
4,26,200301,1
4,26,151806,1
4,26,151299,1
4,26,301607,1
4,26,220208,3
4,26,100402,1
4,26,210501,1
4,26,230406,1
4,26,230703,1
4,26,230705,1
4,26,201306,1
4,26,332504,1
4,26,151603,1
4,26,230905,1
4,26,230199,2
4,26,230604,2
4,26,332099,1
4,26,200505,2
4,26,230701,1
4,26,301606,1
4,26,151810,1
4,26,220607,1
4,26,150102,1
4,26,200807,1
4,26,230202,1
4,26,100103,1
4,26,221005,1
4,26,230401,1
4,26,231705,1
4,27,120104,52
4,27,230103,2
4,27,210801,1
4,27,120205,3
4,27,120102,32
4,27,151803,1
4,27,220299,1
4,27,200603,1
4,27,120101,18
4,27,150101,1
4,27,220405,2
4,27,301603,5
4,27,301606,1
4,27,120305,5
4,27,120103,2
4,27,231602,2
4,27,152101,8
4,27,220603,1
4,27,221005,2
4,27,230701,1
4,27,151704,1
4,27,150104,1
4,27,220599,1
4,27,151602,2
4,27,120302,4
4,27,120307,5
4,27,300301,2
4,27,120313,10
4,27,151813,1
4,27,120105,5
4,27,300305,1
4,27,220106,6
4,27,200803,2
4,27,200602,1
4,27,220205,5
4,27,200809,1
4,27,220109,1
4,27,150504,7
4,27,210501,1
4,27,201401,1
4,27,200903,1
4,27,200601,2
4,27,301801,4
4,27,201502,3
4,27,220105,1
4,27,120204,2
4,27,150502,1
4,27,200501,4
4,27,120306,4
4,27,120106,1
4,27,150203,1
4,27,220302,4
4,27,230703,1
4,27,150404,1
4,27,311803,1
4,27,151802,1
4,27,322701,1
4,27,300601,1
4,27,221202,1
4,27,130801,4
4,27,200604,1
4,27,301804,5
4,27,332102,1
4,27,201106,1
4,27,130803,1
4,27,301609,1
4,27,100402,2
4,27,151902,1
4,27,150501,2
4,27,340703,2
4,27,311801,1
4,27,151809,1
4,27,130101,1
4,27,311405,2
4,27,150105,1
4,27,150505,2
4,27,120303,3
4,27,220706,1
4,27,200105,3
4,27,301602,1
4,27,151604,1
4,27,120501,1
4,27,230901,3
4,27,201103,1
4,27,210103,1
4,27,120109,1
4,27,220202,1
4,27,150503,1
4,27,220608,1
4,27,220799,1
4,27,220301,1
4,27,230401,1
4,27,100101,3
4,27,210503,1
4,27,200607,1
4,27,220208,2
4,27,151801,1
4,27,300602,1
4,27,221099,1
4,27,201104,1
4,27,230705,1
4,27,151810,1
4,27,220399,1
4,27,311809,1
4,27,201107,1
4,27,220111,3
4,27,331999,1
4,27,151605,1
4,27,300206,1
4,27,201111,1
4,27,311701,1
4,27,301802,1
4,27,220701,1
4,27,220403,1
4,27,150103,1
4,27,151804,1
4,27,151603,1
4,27,220512,1
4,27,120309,1
4,27,200807,1
4,27,311702,1
4,27,230304,1
4,27,220108,1
4,27,220710,1
4,27,200902,1
4,28,301607,1
4,28,301101,1
4,28,120104,25
4,28,120102,21
4,28,120101,14
4,28,221202,2
4,28,100104,2
4,28,150101,3
4,28,230704,1
4,28,301303,2
4,28,110104,2
4,28,220601,1
4,28,201111,2
4,28,100103,2
4,28,152101,6
4,28,150501,6
4,28,200201,2
4,28,120105,5
4,28,220302,6
4,28,120103,4
4,28,231103,2
4,28,220101,1
4,28,220512,1
4,28,200805,2
4,28,200601,4
4,28,100101,6
4,28,120107,1
4,28,120501,2
4,28,220202,2
4,28,200501,1
4,28,220199,2
4,28,231702,2
4,28,231404,5
4,28,200603,3
4,28,201102,1
4,28,151301,1
4,28,110201,1
4,28,311008,1
4,28,300606,2
4,28,150801,1
4,28,150504,6
4,28,120204,1
4,28,200907,1
4,28,120307,8
4,28,120205,2
4,28,151802,2
4,28,120305,3
4,28,301009,2
4,28,301608,5
4,28,220603,1
4,28,231102,1
4,28,120309,2
4,28,151602,1
4,28,220901,1
4,28,301604,1
4,28,340703,2
4,28,110304,1
4,28,150203,1
4,28,151899,2
4,28,201404,1
4,28,130801,1
4,28,300202,2
4,28,130101,2
4,28,120303,1
4,28,220208,3
4,28,201103,1
4,28,201302,2
4,28,201401,2
4,28,220204,1
4,28,220513,1
4,28,220599,1
4,28,301301,4
4,28,120313,1
4,28,151804,1
4,28,150502,2
4,28,210501,1
4,28,200803,1
4,28,120302,2
4,28,201301,1
4,28,150102,1
4,28,230604,3
4,28,150103,1
4,28,230302,1
4,28,120106,2
4,28,230502,1
4,28,201104,3
4,28,230304,1
4,28,220205,1
4,28,151003,1
4,28,343102,1
4,28,200806,1
4,28,150506,1
4,28,200701,1
4,28,301801,1
4,28,220107,1
4,28,120201,2
4,28,220608,1
4,28,341204,1
4,28,220111,1
4,28,201199,1
4,28,300604,1
4,28,311806,1
4,28,220499,1
4,28,120306,2
4,28,220905,1
4,28,230599,1
4,28,210601,1
4,28,200607,1
4,28,200599,1
4,28,230901,2
4,28,150505,1
4,28,230501,1
4,28,220399,1
4,28,201007,1
4,28,201107,1
4,28,151813,2
4,28,130603,1
4,28,150302,1
4,28,130803,1
4,28,330102,1
4,28,230310,1
4,28,200602,1
4,28,151099,1
4,28,220702,1
4,28,200906,1
4,28,201499,1
4,28,220801,1
4,28,151805,1
4,28,151903,1
4,29,301606,2
4,29,100101,8
4,29,120104,53
4,29,120306,5
4,29,200105,2
4,29,220305,3
4,29,311801,1
4,29,201302,5
4,29,151299,1
4,29,151301,1
4,29,220301,3
4,29,230502,1
